日期	流水編號	代號	名稱	發布日期時間	新聞標題	新聞內容	RTIME
20120412	WEB0130	1217	愛之味	2012/04/12  10:13:32	愛之味：公告愛之味股份有限公司國內第一次有擔保轉換公司債轉(交)換公司債(簡稱：愛之一，代碼：12171)停止受理轉交換等相關事項。	"事實發生日起始日：20120429
事實發生日終止日：20120627
發生緣由：本公司國內第一次有擔保轉換公司債發行及轉換辦法。
因應措施：一、停止受理轉交換之事由：辦理股東常會作業事宜。    (其他事項敘明：)二、停止受理轉交換登記起訖日期：101年04月29日至101年06月27日止。三、債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（101年04月29日）之前一營業日前，（101年04月26日）向往來證券商辦理轉換手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：1
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：無。
公告類型：債券停止轉換、認購、交換
債券代碼：12171
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	46818588
20120412	WEB0131	1217	愛之味	2012/04/12  10:13:33	愛之味：公告愛之味股份有限公司國內第二次無擔保轉換公債轉(交)換公司債(簡稱：愛之二，代碼：12172)停止受理轉交換等相關事項。	"事實發生日起始日：20120429
事實發生日終止日：20120627
發生緣由：本公司國內第二次無擔保轉換公司債發行及轉換辦法。
因應措施：一、停止受理轉交換之事由：辦理股東常會作業事宜。    (其他事項敘明：)二、停止受理轉交換登記起訖日期：101年04月29日至101年06月27日止。三、債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（101年04月29日）之前一營業日前，（101年04月26日）向往來證券商辦理轉換手續。
現行已流通在外證券總額：0
受影響之證券種類：轉(交)換公司債
受影響之證券期別：2
受影響之證券券別：
對債權人之可能影響：
其他應敘明事項：無。
公告類型：債券停止轉換、認購、交換
債券代碼：12172
票面利率：0.00000
本次利率重設日期：0
下次利率重設日期：0
債息對照表：
本月底發行餘額：0
本月發行餘額變動日期：0
償還本金金額：0
付息：0
下櫃日期：0
評等種類：
評等機構：
信用評等等級：
評等日期：0
原因：
"	46818588
20120514	WEB0259	1217	愛之味	2012/05/14  17:09:21	愛之味4月非合併營收2.21億元年增4.97% 1— 4月達8.99億元	"愛之味(1217-TW)2012年 4月非合併(單位:千元)
項目             4月營收            1—4月營收          
本年度             220,641         898,533         
去年同期            210,202         965,342         
增減金額          10,439          -66,809         
增減(％)          4.97            -6.92
"	50018594
20120516	WEB0102	1217	愛之味	2012/05/16  08:37:46	愛之味：公告採用國際會計準則(IFRSs)對本公司及子公司101年1月1日合併財務報告之開帳影響數	"第二條　第49款
1.事實發生日:101/05/15
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司及子公司
4.相互持股比例:不適用
5.發生緣由:依據證交所99年12月3日臺證治字第0990036471號函辦理
6.因應措施:
(1)董事會通過日期：101/05/15
(2)採用IFRSs編製財報之時間：102/01/01
(3)採用IFRSs計畫之重要內容及執行進度：本公司IFRSs轉換計畫之內容及執進度
皆符合主管機關規範之IFRSs轉換計畫執行，目前除「完成編製IFRSs民國101年
比較財務資訊」刻正依序進行中外，餘皆已執行完成。
(4)目前會計政策與未來IFRSs編製財務報告所使用之會計政策二者間可能產生之
   重大差異：
   A.所得稅
     a.依新修訂證券發行人財務報告編製準則之分類規定，將帳列預付款項下之
      「預付所得稅」重分類為「當期所得稅資產」；帳列「應付所得稅」重分類
       為「當期所得稅負債」。
     b.依照我國一般公認會計原則，遞延所得稅資產或負債依其相關資產或負債之
       分類劃分為流動或非流動項目，無相關之資產或負債者，依預期迴轉期間之
       長短劃分為流動或非流動項目。轉換至國際會計準則後，遞延所得稅資產或
       負債一律分類為非流動項目。
     c.本公司辦理資產重估之土地依法計提之土地增值稅準備，依我國現行會計準
       則係表達於「各項準備-土地增值稅準備」；惟因土地增值稅係屬所得稅範
       圍，依國際會計準則第12號「所得稅」規定應表達於「遞延所得稅負債」項
       下。故本公司及子公司於轉換日將「土地增值稅準備」重分類至「遞延所得
       稅負債-非流動」。
   B.金融資產：權益工具
     依現行證券發行財務報告編製準則規定，本公司持有之未上市櫃公司股票及興
     櫃公司股票，係以成本衡量，惟依照IAS39之規定，權益工具僅在無活絡市場
     且其公允價值無法可靠衡量時，始能以成本衡量。對於無活絡市場之權益工具
     投資，當該等權益工具之公允價值能可靠衡量(亦即該等權益工具之合理公允價
     值估計數區間之變異性並非重大，或於區間內各種估計數之機率能合理評估，
     並用以估計公允價值)，應以公允價值衡量。故本公司及子公司於轉換日將此類
     金融資產以公平價值衡量，並重新分類為「備供出售之金融資產」。
   C.用品盤存
     轉換至國際會計準則前，用品盤存列於預付款項下，轉換至國際會計準則後，
     用品盤存中之設備備品因只能與不動產、廠房及設備一併使用，故於轉換日將
     其重分類至「不動產、廠房及設備」項下。
   D.出租資產、閒置資產及其他資產之分類
     本公司及子公司部分尚未決定用途之土地帳列於「固定資產」；出租資產、閒
     置資產及登記於他人名下之土地帳列於「其他資產」項下；轉換為國際會計準
     則後依其性質重分類為「不動產、廠房及設備」或「投資性不動產」。
   E.預付設備款
     轉換至國際財務報導準則前，購置設備之預付款列於固定資產項下之預付設備
     款。轉換至國際財務報導準則後，購置設備之預付款則列為預付款項，分類為
     非流動資產。
   F.土地使用權之分類
     依照我國一般公認會計原則，本公司之大陸子公司所持有之土地使用權分類為
     「無形資產」。轉換為國際會計準則後，應適用租賃會計帳列「長期預付租金」
     項下，並逐期攤銷至租金費用，故於轉換日將土地使用權自「無形資產」項下
     重分類至「長期預付租金」。
   G.退貨估計
     依我國一般公認會計原則之規定，依經驗估計銷貨後可能發生之產品退回，於
     產品出售當年度認列銷貨收入時，並估計銷貨退回乘算毛利率認列應付估計退
     貨款，帳列「其他應付款」，而合併子公司則因金額非屬重大未予估列。惟轉
     換至國際會計準則後，因退貨估計符合國際會計準則第37號「負債準備」之規
     定，係因過去事件所產生之現時義務，且金額及時點均具有不確定性，故於轉
     換日調增「存貨」、「銷貨退回及折讓之短期負債」，調減「其他應付款」、
    「非控制權益」及「保留盈餘」。
   H.員工福利
     a.帶薪休假
       我國現行會計準則對於帶薪休假之認列並無明文規定，本公司及子公司係於
       實際支付時認列相關費用。惟依國際會計準則第19號「員工福利」規定，應
       於報導期間結束日估列帶薪休假費用，故本公司及子公司於轉換日調增「應
       付費用」，調減「保留盈餘」及「非控制權益」。
     b.退休金
       本公司及子公司依照我國一般公認會計原則之規定，對確定福利義務進行精
       算評價並認列相關退休金成本及應計退休金負債；惟依國際會計準則第19號
      「員工福利」之規定，應對確定福利義務進行精算評價。本公司及子公司因
       重新精算並將確定福利計畫之精算損益於轉換日歸零，故調增「應計退休金
       負債」，並調減「保留盈餘」及「非控制權益」。
       另依我國一般公認會計原則之規定，若帳列之應計退休金負債低於最低退休
       金負債，應將不足之部分補列；惟依據國際會計準則並無最低退休金負債之
       規定，故本公司及子公司於轉換日調減沖銷帳列「遞延退休金成本」、
      「未認列退休金成本淨損失」及「應計退休金負債」。
   I.累積換算調整數
     本公司及子公司依據國際會計準則第1號「首次採用國際財務報導準則」有關
     累積換算調整數豁免之規定，選擇以轉換日將國外營運機構所產生之累積換算
     調整數歸零，俟後產生之兌換差額則依國際會計準則第21號「匯率變動之影響」
     規定處理。故於轉換日全數調減帳列「累積換算調整數」，並調增「保留盈餘」。
   J.未實現重估值
     本公司及子公司配合國際會計準則第1號「首次採用國際財務報導準則」之規定，
     對於在轉換日前已依我國一般公認會計原則重估價之不動產、廠房及設備，選擇
     以該重估價值作為重估價日之認定成本。故本公司及子公司於轉換日全數調減帳
     列「未實現重估增值」，並調增「保留盈餘」。
   K.資本公積-長期投資之調整
     依我國現行財務會計準則公報所產生帳列之「資本公積-長期投資」，除國際會
     計準則有特別規定或涉及公司法及經濟部相關函令者，於轉換日不做調整外，
     其餘不符合國際會計準則規定者，應於轉換日調整至「保留盈餘」，故本公司
     及子公司於轉換日全數沖銷帳列「資本公積-長期投資」結轉至「保留盈餘」。
   L.採用權益法投資之調整
     本公司及子公司採權益法評價之關聯企業配合本公司轉換至國際會計準則進行
     分析與調節，主要調節項目包括員工福利調整等。本公司及子公司採權益法評
     價之關聯企業因上述調節，致本公司及子公司於轉換日按其應有之帳面價值調
     減「採權益法之長期股權投資」、「未認列退休金成本淨損失」及「保留盈餘」。
(5)採用IFRSs後對財務報告重要項目可能產生之影響金額：
   針對可能產生重大之會計差異，初步評估將使採用IFRSs之民國101年1月1日開帳
   日之合併股東權益減少182,961仟元、未分配盈餘增加88,815仟元。
(6)評價作業方式及會計師複核意見內容：
   前述退休金影響數係以精算師出具之退休金精算報告為依據，其餘項目係本公司
   自行評估。另洽建興聯合會計師事務所黃鈴雯會計師及蔡淑滿會計師出具複核意
   見書，其複核意見內容摘錄如下：本會計師依據台灣證券交易所股份有限公司民
   國99年12月3日臺證治字第0990036471號函規定，對愛之味股份有限公司及其子公
   司所編製之前開可能產生影響之項目及金額進行複核，並未發現此項財務資訊有
   重大違反之情事。
(7)上開可能產生影響之項目及金額，係本公司及子公司依據行政院金融監督管理委
   員會(以下簡稱金管會)民國100年12月22日公布之「證券發行人財務報告編製準
   則」、金管會目前已認可之國際財務報導準則、國際會計準則、解釋及解釋公
   告所擬採用之會計政策，及依國際財務報導準則第1號「首次適用國際財務報導
   準則」所擬選擇之會計政策編製，後續可能因環境或狀況改變而變更。
7.其他應敘明事項:無
"	50218595
20120516	WEB0103	1217	愛之味	2012/05/16  08:37:52	愛之味：公告本公司可轉換公司債及現金增資變更計畫	"第二條　第16款
1.董事會決議變更日期:101/05/15
2.原計畫申報生效之日期:100/04/15
3.變動原因:
本公司此次因食品市場受到外在環境的影響及歐債危機影響下，
擬暫停興建綠色健康生技廠廠房及購置機器設備，經審慎評估後，
基於營運保守穩健原則，並使資金之運用更有效率，以保障股東
最大權益，將增建廠房及機器設備計劃，變更資金運用計畫項目
為償還銀行借款250,000仟元，以加強償債能力改善長短期資金結
構及增加資金運用效率,提升流動比率及速動比率。
4.歷次變更前後募集資金計畫:
(1)計畫變更前：
   興建廠房      139,000仟元
   購置機器設備  111,000仟元
   合計          250,000仟元
(2)計畫變更後：
   償還銀行借款  250,000仟元
   合計          250,000仟元
5.預計執行進度:變更後計畫預計於101年第二季執行完畢。
6.預計完成日期:101年第二季。
7.預計可能產生效益:
預計本次計劃變更後，旋即於101年第二季用於償還銀行借款，
可立即節省利息支出，預計101年度可節省利息支出3,112仟元，
另自102年度起可節省利息支出4,933仟元。
8.與原預計效益產生之差異:
(1)計畫變更前：本公司為因應消費者對於綠色養生食品日漸重視，
   所帶動之高品質及低負擔之健康食品需求,擬以本次所募得資金
   中之250,000仟元用以興建綠色健康生技廠廠房及購置機器設備，
   除可更強化產品線多樣化並擴大其市場佔有率之外,更可增進其
   生產效率及提升其整體利潤。
(2)計畫變更後：預計101年度可節省利息支出3,112仟元，另自
   102年度起可節省利息支出4,933仟元。
9.本次變更對股東權益之影響:
本次變更後計畫，係將原計畫用於增建廠房及機器設備共計250,000仟元
轉為償還銀行借款250,000仟元，除可減少利息支出，提昇獲利能力外，
並可強化公司財務結構，對股東權益將有正面之助益。
10.原主辦承銷商評估意見摘要:
(1)本次募集資金計畫變更之必要性、合理性
   愛之味公司100年度發行國內第一次有擔保轉換公司債及第二次無擔保
   可轉換公司債及現金增資之原計劃-增建廠房139,000仟元及購置機器
   設備111,000仟元，係因客觀環境之變遷加上歐洲主權債務危機，造成
   全球金融動盪，經審慎評估後，基於營運保守穩健原則，並使資金之
   運用更有效率，以保障股東最大權益，本次擬變更原擴購廠房及機器
   設備計劃250,000仟元，用以轉為償還銀行借款250,000仟元，以減少
   利息支出，改善財務結構。整體而言，基於股東利益之最大考量，並
   強化長期資金之財務結構，以降低營運風險，提升該公司產業競爭力，
   將原計畫作適度變更，尚屬合理及必要。
(2)變更後預計效益及進度達成可行性
   愛之味公司預計變更後新計劃於101年第二季償還銀行借款250,000仟元，
   預計101年度可節省利息支出3,112仟元，自102年度起每年可節省利息支
   出4,933仟元；另經檢視愛之味公司101年3月31經會計師核閱之資產負債
   表及借款合約，其各項預計償還之借款債務確屬存在，且並無不得提前
   償還之限制條款，故愛之味公司預計效益及資金運用之進度尚屬合理。
(3)對股東權益之影響
   愛之味公司本次變更後計畫，係將原計畫用於增建廠房及機器設備之
   250,000仟元全數轉為償還銀行借款250,000仟元，除可減少利息支出，
   提升獲利能力外，並可強化公司財務結構，對股東權益將有正面之助益。
11.其他應敘明事項:無
"	50218595
20120516	WEB0104	1217	愛之味	2012/05/16  08:38:00	愛之味：公告本公司會計主管異動	"第二條　第8款
1.人員變動別（請輸入發言人、代理發言人、財務主管、會計主管、研發主管
、內部稽核主管或訴訟及非訟代理人）:會計主管
2.發生變動日期:101/05/15
3.舊任者姓名、級職及簡歷:劉淑芬，愛之味股份有限公司會計部協理
4.新任者姓名、級職及簡歷:張和順，愛之味股份有限公司會計部經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:留職停薪
6.異動原因:原會計主管留職停薪
7.生效日期:101/06/01
8.新任者聯絡電話:05-2211521#212
9.其他應敘明事項:無
"	50218595
20120611	WEB0217	1217	愛之味	2012/06/11  14:29:10	愛之味5月非合併營收2.26億元年增1.40% 1— 5月達11.25億元	"愛之味(1217-TW)2012年 5月非合併(單位:千元)
項目             5月營收            1—5月營收          
本年度             225,994         1,124,527       
去年同期            222,869         1,188,211       
增減金額          3,125           -63,684         
增減(％)          1.40            -5.36
"	52818540
20120622	WEB0120	1217	愛之味	2012/06/22  09:09:16	愛之味：公告本公司從事大陸地區投資相關資訊	"第二條　第20款
1.事實發生日:2012/06/21
2.本次新增（減少）投資方式:
經由本公司轉投資台灣以外之境外控股公司，
再由境外控股公司轉投資漳州片仔?愛之味
飲品有限公司、漳州愛之味片仔?商貿有限
公司。
3.交易數量、每單位價格及交易總金額:
(1)漳州片仔?愛之味飲品有限公司：
50,000,000元人民幣(折合新台幣約234,725,000元)
(2)漳州愛之味片仔?商貿有限公司：
25,000,000元人民幣(折合新台幣約117,362,500元)
4.本次新增投資大陸被投資公司之公司名稱:
(1)漳州片仔?愛之味飲品有限公司
(2)漳州愛之味片仔?商貿有限公司
5.前開大陸被投資公司之實收資本額:
不適用
6.前開大陸被投資公司本次擬新增資本額:
不適用
7.前開大陸被投資公司主要營業項目:
(1)漳州片仔?愛之味飲品有限公司：
研發與生產愛之味片仔?聯合使用商標之涼茶與護甘或顧甘茶(飲)等飲品。
(2)漳州愛之味片仔?商貿有限公司
銷售愛之味片仔?聯合使用商標之涼茶與護甘或顧甘茶(飲)等飲品。
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
不適用
9.前開大陸被投資公司最近年度財務報表淨值:
不適用
10.前開大陸被投資公司最近年度財務報表損益金額:
不適用
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
0元，本次為初次投資。
12.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
721,996仟元
13.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
14.51%
14.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
7.69%
15.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
股東權益之比率:
13.71%
16.迄目前為止，實際赴大陸地區投資總額:
109,541仟元
17.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
2.20%
18.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
1.17%
19.迄目前為止，實際赴大陸地區投資總額占最近期財務報表股東權益之比率:
2.08%
20.最近三年度認列投資大陸損益金額:
(98)認列損失10,219仟元
(99)認列損失3,678仟元
(100)認列損失12,153仟元
21.最近三年度獲利匯回金額:
(98)0元
(99)0元
(100)0元
22.交易相對人及其與公司之關係:
不適用
23.交易相對人為實質關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人（含與公司及相對人間相互之關係）、移轉日期及金額:
不適用
24.交易標的最近五年內所有權人曾為公司之實質關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
25.處分利益（或損失）:
不適用
26.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
一次或分次付款
27.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
28.經紀人:
不適用
29.取得或處分之具體目的:
發展中國地區涼茶與護甘或顧甘茶(飲)等飲品市場。
30.本次交易董事有異議:否
31.本次交易會計師出具非合理性意見:是
32.其他敘明事項:
無
"	53918587
20120626	WEB0084	1217	愛之味	2012/06/26  10:46:09	愛之味：更正101/06/22公告之本公司從事大陸漳州地區投資相關資訊	"第二條　第49款
1.事實發生日:101/06/25
2.公司名稱:愛之味股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):不適用
4.相互持股比例:不適用
5.發生緣由:本公司間接投資大陸漳州地區之公告，其本次
交易會計師出具非合理性意見欄位應為否，誤植為是，
故更正。
6.因應措施:發現時即時更正。
7.其他應敘明事項:無
"	54318585
20120627	WEB0605	1217	愛之味	2012/06/27  17:41:12	愛之味：本公司101年股東常會決議事項	"第二條　第18款
1.股東會日期:101/06/27
2.重要決議事項:
(1)通過100年度決算表冊承認案
(2)通過100年度盈餘分配表承認案
(3)通過變更100年度可轉換公司債及現金增資計畫承認案
(4)通過「公司章程」修訂案
(5)通過「股東會議事規則」修訂案
(6)通過「董事及監察人選舉辦法」修訂案
(7)通過「取得或處分資產處理程序」修訂案
3.年度財務報表之承認﹝請輸入是或否﹞:是
4.其他應敘明事項:無
"	54418586
20120705	WEB0092	1217	愛之味	2012/07/05  08:37:09	愛之味：公告取得子公司松田崗休閒育樂(股)公司股權一年內累積達新台幣3億元	"第二條　第20款
1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
松田崗休閒育樂股份有限公司普通股
2.事實發生日:101/7/4~101/7/4
3.交易數量、每單位價格及交易總金額:
交易數量：25,000,000股
每單位價格：10元
交易總金額：250,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之實
質關係人者，得免揭露其姓名）:
母子公司
5.交易相對人為實質關係人者，並應公告選定關係人為交易對象之原因及
前次移轉之所有人（含與公司及相對人間相互之關係）、移轉價格及取
得日期:
不適用
6.交易標的最近五年內所有權人曾為公司之實質關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項（註一）:
以債權轉換成股權
10.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
11.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
累積持有數量:75,716,000股
累積持有金額：610,374,081元
累積持有持股比例：100%
權利受限情形：無
12.迄目前為止，依本準則第三條所列之有價證券投資（含本次交易）占公司最近期財務
報表中總資產及股東權益之比例暨最近期財務報表中營運資金數額（註二）:
占公司最近期財務報表中總資產比例：57.14%
占公司最近期財務報表中股東權益比例：101.89%
最近期財務報表中營運資金數額：698,063仟元
13.經紀人及經紀費用:
不適用
14.取得或處分之具體目的或用途:
開發休閒產業
15.每股淨值（Ａ）:7.19元
16.本次交易董事有異議:否
17.本次交易會計師出具非合理性意見:否
18.其他敘明事項:
無
註一、其他重要約定事項應註明有無訂定附買(賣)回、解除契約或其他不確定、特殊約定條款
註二、取得有價證券且營運資金為負數者，尚應公告取得該有價證券之資金來源及在資金不
　　　足情形下，仍取得有價證券之具體原因
"	55218599
20120710	WEB0416	1217	愛之味	2012/07/10  14:29:18	愛之味6月非合併營收3.36億元年增26.64% 1— 6月達14.61億元	"愛之味(1217-TW)2012年 6月非合併(單位:千元)
項目             6月營收            1—6月營收          
本年度             336,132         1,460,659       
去年同期            265,414         1,453,625       
增減金額          70,718          7,034           
增減(％)          26.64           0.48
"	55718579
20120810	WEB0456	1217	愛之味	2012/08/10  14:29:12	愛之味7月非合併營收3.75億元年增0.82% 1— 7月達18.36億元	"愛之味(1217-TW)2012年 7月非合併(單位:千元)
項目             7月營收            1—7月營收          
本年度             375,101         1,835,760       
去年同期            372,036         1,825,661       
增減金額          3,065           10,099          
增減(％)          0.82            0.55
"	58818565
20120831	WEB0120	1217	愛之味	2012/08/31  09:09:20	愛之味：公告本公司從事大陸地區投資相關資訊	"第二條　第20款
1.事實發生日:101/8/30
2.本次新增（減少）投資方式:
經由本公司及相關聯企業轉投資境外控股公司AGV Biohealthy
Food Limited(BVI)及TBI Biohealthy Food Limited(BVI)，
再由境外控股公司轉投資與山東東阿阿膠股份有限公司合資
生產與銷售公司。
3.交易數量、每單位價格及交易總金額:
投資生產及銷售公司共約人民幣1億元(折合新台幣約480,000,000元)
4.大陸被投資公司之公司名稱:
與山東東阿阿膠股份有限公司合資之生產與
銷售公司，公司名稱未定。
5.前開大陸被投資公司之實收資本額:
不適用
6.前開大陸被投資公司本次擬新增資本額:
不適用
7.前開大陸被投資公司主要營業項目:
(1)生產公司：
功能食品、功能飲料、東阿水資源及含阿膠成分之
中藥產品等項目之研發與生產。
(2)銷售公司：
銷售合資生產公司產品，同時可選擇性銷售雙方產品。
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
不適用
9.前開大陸被投資公司最近年度財務報表淨值:
不適用
10.前開大陸被投資公司最近年度財務報表損益金額:
不適用
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
0元，本次為初次投資。
12.交易相對人及其與公司之關係:
不適用
13.交易相對人為實質關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人（含與公司及相對人間相互之關係）、移轉日期及金額:
不適用
14.交易標的最近五年內所有權人曾為公司之實質關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
一次或分次付款
17.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會
18.經紀人:
不適用
19.取得或處分之具體目的:
發展中國地區功能食品、功能飲料、東阿水資源及
含阿膠成分之中藥產品等市場。
20.本次交易表示異議董事之意見:
無
21.本次交易為關係人交易:否
22.董事會通過日期:
不適用
23.監察人承認日期:
不適用
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
1,453,790仟元
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
29.21%
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
15.11%
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
股東權益之比率:
27.69%
28.迄目前為止，實際赴大陸地區投資總額:
137,508仟元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
2.76%
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
1.43%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表股東權益之比率:
2.62%
32.最近三年度認列投資大陸損益金額:
(98)認列損失10,219仟元
(99)認列損失3,678仟元
(100)認列損失12,153仟元
33.最近三年度獲利匯回金額:
(98)0元
(99)0元
(100)0元
34.本次交易會計師出具非合理性意見:否
35.其他敘明事項:
無
"	60918587
20120910	WEB0552	1217	愛之味	2012/09/10  15:01:15	愛之味8月非合併營收5.52億元年增24.00% 1— 8月達23.88億元	"愛之味(1217-TW)2012年 8月非合併(單位:千元)
項目             8月營收            1—8月營收          
本年度             551,887         2,387,647       
去年同期            445,076         2,270,737       
增減金額          106,811         116,910         
增減(％)          24.00           5.15
"	61918597
20120918	WEB0170	1217	愛之味	2012/09/18  11:49:17	愛之味：公告本公司擬與臺灣銀行等11家銀行簽訂新台幣18億元之聯合授信合約。	"第二條　第10款
1.事實發生日:101/09/18
2.契約或承諾相對人:臺灣銀行、合作金庫銀行、全國農業金庫、臺灣中小企業銀行、
華南商業銀行、臺灣土地銀行、玉山商業銀行、兆豐國際商業銀行、
彰化商業銀行、大眾商業銀行、國泰世華商業銀行等11家銀行。
3.與公司關係:無
4.契約或承諾起迄日期（或解除日期）:自首次動用日起算至屆滿5年之日止。
5.主要內容（解除者不適用）:授信總額度新台幣18億元整。
6.限制條款（解除者不適用）:
(1)流動比率維持在100%(含)以上。
(2)負債比率維持在150%(含)以下。
(3)利息保障倍數維持在1.5倍(含)以上。
(4)有形淨值不得低於新台幣45億元。
7.對公司財務、業務之影響（解除者不適用）:充實營運資金。
8.具體目的（解除者不適用）:償還既有借款及充實營運資金。
9.其他應敘明事項:無
"	62718595
20121011	WEB0561	1217	愛之味	2012/10/11  14:29:17	愛之味9月非合併營收3.47億元年增28.10% 1— 9月達27.34億元	"愛之味(1217-TW)2012年 9月非合併(單位:千元)
項目             9月營收            1—9月營收          
本年度             346,530         2,734,177       
去年同期            270,518         2,541,255       
增減金額          76,012          192,922         
增減(％)          28.10           7.59
"	65018589
20121026	WEB0328	1217	愛之味	2012/10/26  17:41:13	愛之味：公告董事會決議辦理國內第三次無擔保轉換公司債	"第二條　第11款
1.董事會決議日期:101/10/26
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:
愛之味股份有限公司國內第三次無擔保轉換公司債
3.發行總額:本公司擬發行國內第三次無擔保轉換公司債，預計發行金額10億元、
計10,000張。
4.每張面額:每張面額均為10萬元。
5.發行價格:依面額十足發行。
6.發行期間:五年
7.發行利率:票面利率0%
8.擔保品之總類、名稱、金額及約定事項:無擔保，不適用。
9.募得價款之用途及運用計畫:償還銀行借款、充實營運資金、購置設備。
10.承銷方式:詢價圈購
11.公司債受託人:台新國際商業銀行(股)公司
12.承銷或代銷機構:台新綜合證券(股)公司
13.發行保證人:不適用
14.代理還本付息機構:本公司委任之股務代理機構。
15.簽證機構:不適用
16.能轉換股份者，其轉換辦法:相關辦法將依相關法令處理，並報准相
關主管機關後，另行公告。
17.賣回條件:相關辦法將授權董事長全權處理並依相關法令處理，
並報准相關主管機關後，另行公告。
18.買回條件:相關辦法將授權董事長全權處理並依相關法令處理，
並報准相關主管機關後，另行公告。
19.附有轉換、交換或認股者，其換股基準日:相關辦法將依相關法令處理，
並報准相關主管機關後，另行公告。
20. 附有轉換、交換或認股者，對股權可能稀釋情形:相關辦法將依相關法令處
理，並報准相關主管機關後，另行公告。
21. 其他應敘明事項:無
"	66518573
20121112	WEB0202	1217	愛之味	2012/11/12  14:29:14	愛之味10月非合併營收2.02億元年增-13.54% 1— 10月達29.36億元	"愛之味(1217-TW)2012年 10月非合併(單位:千元)
項目             10月營收           1—10月營收         
本年度             201,670         2,935,847       
去年同期            233,256         2,774,511       
增減金額          -31,586         161,336         
增減(％)          -13.54          5.81
"	68218534
20121210	WEB0436	1217	愛之味	2012/12/10  14:29:10	愛之味11月非合併營收2.20億元年增9.54% 1— 11月達31.56億元	"愛之味(1217-TW)2012年 11月非合併(單位:千元)
項目             11月營收           1—11月營收         
本年度             220,344         3,156,191       
去年同期            201,158         2,975,669       
增減金額          19,186          180,522         
增減(％)          9.54            6.07
"	71018596
